"Silt loam"||"133553382"|"135839154"
"Sandy clay"||"133552879"|"135838971"
"Fine sandy loam"||"133553012"|"135839069"
"Silty clay loam"||"133552920"|"135839479"
"Silty clay"||"133553161"|"135839281"
"Clay loam"||"133553066"|"135839373"
"Loamy sand"||"133553437"|"135839397"
"Fine sandy loam"||"133552826"|"135839414"
"Sandy loam"||"133552981"|"135839045"
"Sand"||"133552896"|"135839347"
"Sandy clay loam"||"133553045"|"135839159"
"Sandy clay loam"||"133552942"|"135839359"
"Sandy loam"||"133553182"|"135839389"
"Fine sandy loam"||"133553334"|"135839094"
"Silty clay"||"133553005"|"135839418"
"Sandy clay loam"||"133552835"|"135839538"
"Loamy fine sand"||"133553323"|"135839066"
"Clay"||"133552994"|"135839033"
"Loamy sand"||"133552848"|"135839026"
"Clay"||"133553140"|"135839464"
"Silty clay loam"||"133553067"|"135839374"
"Sandy clay loam"||"133553356"|"135839017"
"Very fine sandy loam"||"133553224"|"135839063"
"Fine sandy loam"||"133553338"|"135839272"
"Loamy fine sand"||"133553046"|"135839500"
"Silty clay"||"133553213"|"135839592"
"Clay"||"133552918"|"135838978"
"Loam"||"133553408"|"135839496"
"Fine sandy loam"||"133553056"|"135839335"
"Fine sandy loam"||"133553171"|"135839210"
"Very fine sandy loam"||"133553129"|"135839558"
"Fine sand"||"133553312"|"135839145"
"Clay loam"||"133552929"|"135839106"
"Clay loam"||"133553286"|"135839356"
"Silt loam"||"133552802"|"135839150"
"Fine sandy loam"||"133553275"|"135838952"
"Clay"||"133553419"|"135839509"
"Loamy sand"||"133553493"|"135839663"
"Sandy loam"||"133552898"|"135839171"
"Fine sandy loam"||"133553055"|"135839162"
"Silty clay"||"133552813"|"135839438"
"Loam"||"133553399"|"135839642"
"Loam"||"133552841"|"135839199"
"Sand"||"133553469"|"135839468"
"Sandy loam"||"133553258"|"135839167"
"Fine sandy loam"||"133552915"|"135838975"
"Fine sandy loam"||"133553112"|"135839122"
"Fine sand"||"133552820"|"135839326"
"Silt loam"||"133552893"|"135839476"
