985|"510774"|"119323"|"30447805"
985|"510773"|"119323"|"30447773"
985|"510772"|"119323"|"30447741"
985|"510771"|"119323"|"30447709"
985|"510769"|"119323"|"30447676"
985|"510768"|"119323"|"30447645"
985|"510767"|"119323"|"30447613"
720|"510774"|"119322"|"30447804"
720|"510773"|"119322"|"30447772"
720|"510772"|"119322"|"30447740"
720|"510771"|"119322"|"30447708"
720|"510769"|"119322"|"30447675"
720|"510768"|"119322"|"30447644"
720|"510767"|"119322"|"30447612"
3535|"510774"|"119321"|"30447803"
3535|"510773"|"119321"|"30447771"
3535|"510772"|"119321"|"30447739"
3535|"510771"|"119321"|"30447707"
3535|"510769"|"119321"|"30447674"
3535|"510768"|"119321"|"30447643"
3535|"510767"|"119321"|"30447611"
3550|"510774"|"119320"|"30447802"
3550|"510773"|"119320"|"30447770"
3550|"510772"|"119320"|"30447738"
3550|"510771"|"119320"|"30447706"
3550|"510770"|"119320"|"30447689"
3550|"510768"|"119320"|"30447642"
3550|"510767"|"119320"|"30447610"
425|"510774"|"119319"|"30447801"
425|"510773"|"119319"|"30447769"
425|"510772"|"119319"|"30447737"
425|"510771"|"119319"|"30447705"
425|"510769"|"119319"|"30447673"
425|"510768"|"119319"|"30447641"
425|"510767"|"119319"|"30447609"
9620|"510774"|"119318"|"30447800"
9620|"510773"|"119318"|"30447768"
9620|"510772"|"119318"|"30447736"
9620|"510771"|"119318"|"30447704"
9620|"510769"|"119318"|"30447672"
9620|"510768"|"119318"|"30447640"
9620|"510767"|"119318"|"30447608"
6190|"510774"|"119317"|"30447799"
6190|"510773"|"119317"|"30447767"
6190|"510772"|"119317"|"30447735"
6190|"510771"|"119317"|"30447703"
6190|"510769"|"119317"|"30447671"
6190|"510768"|"119317"|"30447639"
6190|"510767"|"119317"|"30447607"
945|"510774"|"119316"|"30447798"
945|"510773"|"119316"|"30447766"
945|"510772"|"119316"|"30447734"
945|"510771"|"119316"|"30447702"
945|"510769"|"119316"|"30447670"
945|"510768"|"119316"|"30447638"
945|"510767"|"119316"|"30447606"
19215|"510774"|"119315"|"30447817"
19215|"510773"|"119315"|"30447785"
19215|"510772"|"119315"|"30447753"
19215|"510771"|"119315"|"30447721"
19215|"510769"|"119315"|"30447688"
19215|"510768"|"119315"|"30447657"
19215|"510767"|"119315"|"30447625"
35310|"510774"|"119314"|"30447797"
35310|"510773"|"119314"|"30447765"
35310|"510772"|"119314"|"30447733"
35310|"510771"|"119314"|"30447701"
35310|"510769"|"119314"|"30447669"
35310|"510768"|"119314"|"30447637"
35310|"510767"|"119314"|"30447605"
1605|"510774"|"119313"|"30447796"
1605|"510773"|"119313"|"30447764"
1605|"510772"|"119313"|"30447732"
1605|"510771"|"119313"|"30447700"
1605|"510769"|"119313"|"30447668"
1605|"510768"|"119313"|"30447636"
1605|"510767"|"119313"|"30447604"
1595|"510774"|"119312"|"30447795"
1595|"510773"|"119312"|"30447763"
1595|"510772"|"119312"|"30447731"
1595|"510771"|"119312"|"30447699"
1595|"510769"|"119312"|"30447667"
1595|"510768"|"119312"|"30447635"
1595|"510767"|"119312"|"30447603"
1970|"510774"|"119311"|"30447794"
1970|"510773"|"119311"|"30447762"
1970|"510772"|"119311"|"30447730"
1970|"510771"|"119311"|"30447698"
1970|"510769"|"119311"|"30447666"
1970|"510768"|"119311"|"30447634"
1970|"510767"|"119311"|"30447602"
3340|"510774"|"119310"|"30447793"
3340|"510773"|"119310"|"30447761"
3340|"510772"|"119310"|"30447729"
3340|"510771"|"119310"|"30447697"
3340|"510769"|"119310"|"30447665"
3340|"510768"|"119310"|"30447633"
3340|"510767"|"119310"|"30447601"
290|"510774"|"119309"|"30447792"
290|"510773"|"119309"|"30447760"
290|"510772"|"119309"|"30447728"
290|"510771"|"119309"|"30447696"
290|"510769"|"119309"|"30447664"
290|"510768"|"119309"|"30447632"
290|"510767"|"119309"|"30447600"
280|"510774"|"119308"|"30447791"
280|"510773"|"119308"|"30447759"
280|"510772"|"119308"|"30447727"
280|"510771"|"119308"|"30447695"
280|"510769"|"119308"|"30447663"
280|"510768"|"119308"|"30447631"
280|"510767"|"119308"|"30447599"
2080|"510774"|"119307"|"30447790"
2080|"510773"|"119307"|"30447758"
2080|"510772"|"119307"|"30447726"
2080|"510771"|"119307"|"30447694"
2080|"510769"|"119307"|"30447662"
2080|"510768"|"119307"|"30447630"
2080|"510767"|"119307"|"30447598"
5440|"510774"|"119306"|"30447789"
5440|"510773"|"119306"|"30447757"
5440|"510772"|"119306"|"30447725"
5440|"510771"|"119306"|"30447693"
5440|"510769"|"119306"|"30447661"
5440|"510768"|"119306"|"30447629"
5440|"510767"|"119306"|"30447597"
8395|"510774"|"119305"|"30447788"
8395|"510773"|"119305"|"30447756"
8395|"510772"|"119305"|"30447724"
8395|"510771"|"119305"|"30447692"
8395|"510769"|"119305"|"30447660"
8395|"510768"|"119305"|"30447628"
8395|"510767"|"119305"|"30447596"
16955|"510774"|"119304"|"30447787"
16955|"510773"|"119304"|"30447755"
16955|"510772"|"119304"|"30447723"
16955|"510771"|"119304"|"30447691"
16955|"510769"|"119304"|"30447659"
16955|"510768"|"119304"|"30447627"
16955|"510767"|"119304"|"30447595"
1730|"510774"|"119303"|"30447786"
1730|"510773"|"119303"|"30447754"
1730|"510772"|"119303"|"30447722"
1730|"510771"|"119303"|"30447690"
1730|"510769"|"119303"|"30447658"
1730|"510768"|"119303"|"30447626"
1730|"510767"|"119303"|"30447594"
