"A-4"|Yes|"65682927"|"107251471"
"A-3"|No |"65682927"|"107251473"
"A-2"|No |"65682927"|"107251472"
"A-4"|No |"65682916"|"107251452"
"A-2-4"|Yes|"65682916"|"107251451"
"A-7"|Yes|"65682800"|"107251247"
"A-6"|No |"65682800"|"107251246"
"A-4"|Yes|"65682906"|"107251433"
"A-3"|No |"65682906"|"107251435"
"A-2"|No |"65682906"|"107251434"
"A-7"|No |"65682915"|"107251448"
"A-6"|Yes|"65682915"|"107251449"
"A-4"|No |"65682915"|"107251450"
"A-7"|Yes|"65682821"|"107251277"
"A-6"|No |"65682821"|"107251276"
"A-4"|Yes|"65682822"|"107251278"
"A-4"|Yes|"65682937"|"107251493"
"A-4"|Yes|"65682811"|"107251263"
"A-2"|No |"65682811"|"107251262"
"A-6"|No |"65682884"|"107251394"
"A-4"|No |"65682884"|"107251393"
"A-2-4"|No |"65682884"|"107251392"
"A-1-b"|Yes|"65682884"|"107251391"
"A-7-6"|Yes|"65682853"|"107251334"
"A-6"|No |"65682832"|"107251299"
"A-4"|Yes|"65682832"|"107251298"
"A-2-4"|No |"65682832"|"107251297"
"A-4"|Yes|"65682905"|"107251432"
"A-2"|No |"65682905"|"107251431"
"A-4"|Yes|"65682810"|"107251261"
"A-4"|Yes|"65682926"|"107251470"
"A-2"|No |"65682926"|"107251469"
"A-6"|No |"65682895"|"107251412"
"A-4"|Yes|"65682895"|"107251411"
"A-2-4"|Yes|"65682831"|"107251296"
"A-1-b"|No |"65682831"|"107251295"
"A-6"|No |"65682947"|"107251514"
"A-4"|Yes|"65682947"|"107251513"
"A-2-4"|No |"65682947"|"107251512"
"A-6"|No |"65682923"|"107251465"
"A-4"|Yes|"65682923"|"107251464"
"A-4"|Yes|"65682934"|"107251489"
"A-2-4"|No |"65682934"|"107251488"
"A-7"|Yes|"65682886"|"107251397"
"A-6"|No |"65682801"|"107251249"
"A-4"|Yes|"65682801"|"107251248"
"A-4"|Yes|"65682812"|"107251264"
"A-3"|No |"65682812"|"107251266"
"A-2"|No |"65682812"|"107251265"
"A-4"|Yes|"65682820"|"107251275"
"A-7"|Yes|"65682864"|"107251353"
"A-6"|No |"65682864"|"107251352"
"A-4"|No |"65682875"|"107251375"
"A-3"|No |"65682875"|"107251374"
"A-2-4"|Yes|"65682875"|"107251373"
"A-1-b"|No |"65682875"|"107251372"
"A-6"|No |"65682838"|"107251311"
"A-4"|Yes|"65682838"|"107251310"
"A-7"|Yes|"65682945"|"107251509"
"A-2-4"|Yes|"65682912"|"107251442"
"A-1-b"|No |"65682912"|"107251441"
"A-4"|Yes|"65682901"|"107251425"
"A-2-4"|No |"65682901"|"107251424"
"A-3"|No |"65682816"|"107251271"
"A-2"|Yes|"65682816"|"107251270"
"A-3"|No |"65682919"|"107251458"
"A-2-4"|Yes|"65682919"|"107251457"
"A-4"|Yes|"65682938"|"107251495"
"A-2"|No |"65682938"|"107251494"
"A-4"|No |"65682849"|"107251326"
"A-2-4"|Yes|"65682849"|"107251327"
"A-4"|Yes|"65682805"|"107251254"
"A-4"|No |"65682827"|"107251286"
"A-2-4"|Yes|"65682827"|"107251285"
"A-1-b"|No |"65682827"|"107251284"
"A-6"|Yes|"65682930"|"107251479"
"A-7-6"|Yes|"65682819"|"107251274"
"A-7"|Yes|"65682813"|"107251267"
"A-4"|Yes|"65682882"|"107251388"
"A-2-4"|No |"65682882"|"107251387"
