"Clay"||"132365930"|"134633088"
"Very fine sandy loam"||"132365452"|"134632603"
"Silt loam"||"132366002"|"134633162"
"Clay loam"||"132365603"|"134632754"
"Loamy sand"||"132365816"|"134632970"
"Sandy loam"||"132365518"|"134632669"
"Sandy loam"||"132365420"|"134632571"
"Clay loam"||"132365864"|"134633019"
"Fine sandy loam"||"132365551"|"134632702"
"Clay loam"||"132365895"|"134633051"
"Clay loam"||"132365555"|"134632706"
"Loamy fine sand"||"132365529"|"134632680"
"Silty clay loam"||"132365621"|"134632773"
"Sandy loam"||"132365858"|"134633013"
"Fine sandy loam"||"132365658"|"134632810"
"Loam"||"132365684"|"134632836"
"Loamy sand"||"132365916"|"134633074"
"Loam"||"132365786"|"134632940"
"Sandy loam"||"132365963"|"134633122"
"Clay"||"132365619"|"134632771"
"Fine sandy loam"||"132365631"|"134632783"
"Loamy sand"||"132365873"|"134633028"
"Loamy sand"||"132365744"|"134632897"
"Sandy clay loam"||"132365995"|"134633155"
"Clay"||"132365937"|"134633096"
"Loam"||"132365652"|"134632804"
"Silt loam"||"132365810"|"134632964"
"Clay"||"132365838"|"134632992"
"Silty clay loam"||"132365567"|"134632718"
"Fine sand"||"132365799"|"134632953"
"Sandy loam"||"132365470"|"134632621"
"Sand"||"132365958"|"134633117"
"Sandy clay"||"132366000"|"134633160"
"Silty clay loam"||"132365433"|"134632584"
"Sand"||"132365851"|"134633006"
"Silty clay loam"||"132365459"|"134632610"
"Loam"||"132365884"|"134633039"
"Loamy sand"||"132365640"|"134632792"
"Fine sand"||"132365849"|"134633004"
"Sandy loam"||"132365757"|"134632910"
"Silty clay"||"132365578"|"134632729"
"Sandy loam"||"132365797"|"134632951"
"Sandy clay loam"||"132365437"|"134632588"
"Loam"||"132365630"|"134632782"
"Clay"||"132365504"|"134632655"
"Fine sandy loam"||"132365768"|"134632921"
"Loamy fine sand"||"132365641"|"134632793"
"Fine sandy loam"||"132365860"|"134633015"
"Sandy clay loam"||"132365557"|"134632708"
"Loamy sand"||"132365984"|"134633143"
"Sandy loam"||"132365515"|"134632666"
"Fine sandy loam"||"132365871"|"134633026"
"Sandy loam"||"132365947"|"134633106"
"Sandy loam"||"132365703"|"134632855"
"Loam"||"132365716"|"134632868"
"Loamy sand"||"132365546"|"134632697"
"Fine sandy loam"||"132365790"|"134632944"
"Loamy sand"||"132365704"|"134632856"
"Clay"||"132365485"|"134632636"
"Fine sandy loam"||"132365422"|"134632573"
"Loam"||"132365662"|"134632814"
"Fine sandy loam"||"132365862"|"134633017"
"Sand"||"132365525"|"134632676"
"Loam"||"132365948"|"134633107"
"Sandy loam"||"132365985"|"134633144"
"Loamy sand"||"132365952"|"134633111"
"Loamy sand"||"132365526"|"134632677"
"Loamy fine sand"||"132365474"|"134632625"
"Sandy clay loam"||"132365766"|"134632919"
"Fine sandy loam"||"132365599"|"134632750"
"Loam"||"132365973"|"134633132"
"Fine sand"||"132365547"|"134632698"
"Silt loam"||"132365891"|"134633047"
|"Muck"|"132365904"|"134633062"
"Sandy clay loam"||"132365788"|"134632942"
"Very fine sandy loam"||"132365448"|"134632599"
"Sandy clay loam"||"132365693"|"134632845"
"Silt loam"||"132365651"|"134632803"
"Loamy sand"||"132365536"|"134632687"
"Silty clay"||"132365620"|"134632772"
"Clay"||"132365535"|"134632686"
"Silt loam"||"132365779"|"134632933"
"Loamy fine sand"||"132365912"|"134633070"
"Sand"||"132365755"|"134632908"
"Fine sand"||"132365926"|"134633084"
"Sandy clay"||"132365477"|"134632628"
"Sandy loam"||"132365974"|"134633133"
"Silt loam"||"132365609"|"134632761"
"Clay loam"||"132365999"|"134633159"
"Loamy sand"||"132365756"|"134632909"
"Fine sandy loam"||"132365914"|"134633072"
"Silt loam"||"132365569"|"134632720"
"Sand"||"132365902"|"134633059"
"Sandy clay loam"||"132365537"|"134632688"
|"Muck"|"132365735"|"134632888"
"Fine sandy loam"||"132365714"|"134632866"
"Loam"||"132365913"|"134633071"
"Sandy clay loam"||"132365683"|"134632835"
"Loamy fine sand"||"132365524"|"134632675"
"Clay loam"||"132365495"|"134632646"
"Fine sandy loam"||"132365556"|"134632707"
"Sandy clay loam"||"132365962"|"134633121"
"Sandy loam"||"132365829"|"134632983"
"Clay"||"132365672"|"134632824"
"Fine sandy loam"||"132365787"|"134632941"
"Sandy loam"||"132365988"|"134633148"
"Clay loam"||"132365429"|"134632580"
"Clay"||"132365933"|"134633091"
"Silty clay loam"||"132365611"|"134632763"
"Fine sandy loam"||"132365830"|"134632984"
"Sandy loam"||"132365970"|"134633129"
"Loamy fine sand"||"132365818"|"134632972"
"Sandy clay loam"||"132365777"|"134632930"
"Sand"||"132365777"|"134632931"
"Sandy loam"||"132365996"|"134633156"
"Sand"||"132365820"|"134632974"
"Fine sandy loam"||"132365466"|"134632617"
"Sandy loam"||"132365694"|"134632846"
"Sandy loam"||"132365545"|"134632696"
"Loam"||"132365892"|"134633048"
"Loamy sand"||"132365798"|"134632952"
"Loam"||"132365670"|"134632822"
"Sandy clay loam"||"132365661"|"134632813"
"Loamy fine sand"||"132365959"|"134633118"
"Silty clay"||"132365587"|"134632738"
"Loam"||"132365558"|"134632709"
"Loam"||"132365746"|"134632899"
"Loam"||"132365455"|"134632606"
"Loamy sand"||"132365819"|"134632973"
"Sand"||"132365418"|"134632567"
"Clay loam"||"132365692"|"134632844"
"Loam"||"132365724"|"134632877"
"Loam"||"132365600"|"134632751"
"Very fine sandy loam"||"132365808"|"134632962"
"Loamy coarse sand"||"132365650"|"134632802"
"Silty clay"||"132365565"|"134632716"
"Fine sandy loam"||"132365893"|"134633049"
"Loam"||"132366003"|"134633163"
"Fine sand"||"132365642"|"134632794"
"Sandy clay"||"132365674"|"134632826"
|"Muck"|"132365444"|"134632595"
"Loam"||"132365861"|"134633016"
"Clay loam"||"132365681"|"134632833"
"Loamy sand"||"132365639"|"134632791"
"Clay"||"132365576"|"134632727"
"Sandy clay"||"132365977"|"134633136"
"Clay loam"||"132365663"|"134632815"
"Silt loam"||"132365493"|"134632644"
"Silty clay loam"||"132365981"|"134633140"
"Clay loam"||"132365506"|"134632657"
"Sandy loam"||"132365809"|"134632963"
"Sandy clay loam"||"132365882"|"134633037"
"Sandy loam"||"132365725"|"134632878"
"Fine sand"||"132365481"|"134632632"
"Silty clay loam"||"132365840"|"134632994"
"Clay loam"||"132365713"|"134632865"
"Loamy fine sand"||"132365598"|"134632749"
"Sandy loam"||"132365955"|"134633114"
"Sandy loam"||"132365736"|"134632889"
"Loam"||"132365944"|"134633103"
"Fine sand"||"132365705"|"134632857"
"Sandy loam"||"132365589"|"134632740"
"Sand"||"132365903"|"134633060"
"Silty clay loam"||"132365903"|"134633061"
"Loamy sand"||"132365517"|"134632668"
"Fine sandy loam"||"132365447"|"134632598"
"Loam"||"132365701"|"134632853"
"Fine sandy loam"||"132365885"|"134633040"
"Sand"||"132365528"|"134632679"
"Loamy sand"||"132365966"|"134633125"
"Fine sandy loam"||"132365987"|"134633147"
"Fine sandy loam"||"132365653"|"134632805"
"Loamy sand"||"132365726"|"134632879"
"Loam"||"132365425"|"134632576"
"Loamy sand"||"132365945"|"134633104"
"Sandy clay"||"132365896"|"134633052"
"Loamy sand"||"132365752"|"134632905"
"Sandy clay loam"||"132365863"|"134633018"
"Sandy loam"||"132365924"|"134633082"
"Loamy fine sand"||"132365700"|"134632852"
"Loam"||"132365859"|"134633014"
"Sandy clay loam"||"132365763"|"134632916"
"Silty clay"||"132365458"|"134632609"
"Fine sandy loam"||"132365760"|"134632913"
"Sand"||"132365586"|"134632737"
"Silty clay"||"132365575"|"134632726"
"Sandy clay"||"132365734"|"134632887"
"Loamy fine sand"||"132365549"|"134632700"
"Sandy clay loam"||"132365826"|"134632980"
"Sandy clay loam"||"132365715"|"134632867"
"Sandy clay"||"132365538"|"134632689"
"Sandy loam"||"132365934"|"134633092"
"Loamy sand"||"132365723"|"134632876"
"Loamy sand"||"132365723"|"134632875"
"Clay loam"||"132365502"|"134632653"
"Clay loam"||"132365837"|"134632991"
"Sand"||"132365480"|"134632631"
"Clay"||"132365497"|"134632648"
"Sandy clay loam"||"132365434"|"134632585"
"Loam"||"132365922"|"134633080"
"Sand"||"132365918"|"134633076"
"Loamy sand"||"132365690"|"134632842"
"Clay loam"||"132365789"|"134632943"
"Sandy loam"||"132365445"|"134632596"
"Silty clay"||"132365491"|"134632642"
"Sandy clay loam"||"132365976"|"134633135"
"Fine sandy loam"||"132365881"|"134633036"
"Sandy loam"||"132365935"|"134633093"
"Silty clay"||"132365675"|"134632827"
"Sandy clay"||"132365534"|"134632685"
"Loam"||"132365767"|"134632920"
"Clay loam"||"132365997"|"134633157"
"Sandy loam"||"132365745"|"134632898"
"Silty clay loam"||"132365501"|"134632652"
"Sandy loam"||"132365438"|"134632589"
"Loam"||"132365870"|"134633025"
"Sandy loam"||"132365741"|"134632894"
